ID compra,ID cliente,Programa de cashback,Edad,Sexo biológico,Evaluación de la compra
3944,2693,Sí,33,Femenino,10
3954,9242,No,60,Masculino,9
3974,2062,No,63,Femenino,10
3966,3162,Sí,32,Femenino,10
3958,8156,No,34,Masculino,10
3959,4220,Sí,25,Masculino,9
3965,6964,No,49,Femenino,9
3950,5059,Sí,39,Femenino,10
3973,1727,Sí,34,Femenino,9
3953,8522,No,42,Masculino,9
3946,5096,No,57,Femenino,10
3951,5373,Sí,31,Masculino,9
3975,7016,No,21,Femenino,9
3968,7590,No,70,Femenino,8
4011,3802,Sí,34,Femenino,10
3998,6004,No,37,Masculino,10
3999,5204,No,41,Masculino,9
4005,5191,Sí,35,Femenino,10
3994,9105,No,41,Femenino,9
4022,9157,Sí,34,Femenino,6
4001,5860,No,35,Femenino,9
3995,3148,Sí,34,Masculino,9
4002,1683,Sí,30,Masculino,10
4004,2362,No,39,Masculino,10
4008,5384,No,39,Masculino,9
3993,2464,No,39,Femenino,6
4014,3164,Sí,26,Femenino,9
4006,4096,Sí,31,Masculino,9
3981,6933,Sí,23,Femenino,9
3983,1249,No,45,Femenino,9
3988,7681,No,42,Femenino,10
4015,8190,No,41,Femenino,10
3990,6052,Sí,33,Masculino,10
3980,2075,Sí,32,Femenino,9
4000,1839,Sí,38,Femenino,10
4012,1729,No,32,Femenino,9
3997,9382,Sí,22,Femenino,10
3982,4789,Sí,37,Femenino,10
4003,9451,Sí,33,Femenino,10
4021,4801,Sí,34,Masculino,8
3984,4821,No,42,Femenino,9
3985,8670,No,40,Femenino,9
4017,1905,No,45,Masculino,7
3996,8052,Sí,33,Masculino,9
4013,4829,Sí,34,Masculino,9
4024,1774,No,48,Masculino,7
4009,7762,No,25,Femenino,4
4023,1469,Sí,32,Masculino,9
4020,6764,Sí,27,Masculino,10
3986,1467,Sí,39,Masculino,9
4018,3567,Sí,40,Femenino,9
3989,1117,No,50,Masculino,9
3991,7436,No,36,Femenino,3
4007,6485,No,48,Femenino,9
3992,9079,No,44,Masculino,10
4016,8974,No,30,Femenino,10
4019,4837,No,34,Masculino,9
4010,7916,No,32,Femenino,10
3987,6908,No,25,Masculino,9
4049,3065,Sí,36,Femenino,6
4040,2996,No,45,Femenino,9
4052,1648,Sí,29,Femenino,9
4038,5516,No,38,Femenino,9
4039,1644,No,42,Masculino,9
4043,6120,No,35,Masculino,3
4045,9363,No,43,Femenino,9
4053,4348,No,34,Femenino,9
4031,4377,Sí,39,Femenino,10
4047,3072,No,45,Femenino,10
4051,6215,No,56,Masculino,9
4044,1161,No,41,Femenino,10
4042,2504,No,46,Masculino,10
4033,9134,Sí,38,Masculino,8
4028,3390,No,49,Femenino,10
4030,8384,Sí,26,Femenino,9
4046,2271,Sí,37,Femenino,9
4054,7438,No,62,Femenino,10
4025,8352,Sí,26,Femenino,9
4050,2170,No,62,Masculino,9
4029,9357,No,50,Femenino,5
4035,3350,No,44,Femenino,10
4032,5987,No,40,Masculino,9
4048,9218,No,43,Masculino,10
4036,1442,Sí,28,Femenino,4
4026,3041,No,44,Femenino,10
4037,6552,No,25,Masculino,10
4034,5348,Sí,18,Femenino,10
4027,4195,No,56,Masculino,9
4041,2518,No,47,Masculino,9
4070,5220,No,41,Masculino,8
4068,6942,No,45,Femenino,9
4071,1524,No,48,Masculino,9
4082,1649,No,45,Femenino,9
4081,3626,Sí,34,Masculino,8
4078,4493,No,54,Masculino,10
4064,8057,No,40,Femenino,9
4075,2027,Sí,23,Femenino,10
4062,2039,Sí,40,Masculino,9
4059,4580,Sí,37,Masculino,9
4072,4310,No,53,Femenino,10
4077,4279,No,43,Femenino,10
4063,1812,Sí,27,Masculino,8
4058,5880,No,46,Masculino,10
4074,4771,No,48,Femenino,10
4073,4231,Sí,32,Masculino,10
4079,4803,Sí,28,Femenino,9
4067,8339,No,40,Femenino,9
4060,7494,Sí,37,Masculino,10
4069,3417,Sí,24,Masculino,10
4083,4897,Sí,34,Femenino,10
4065,4942,No,55,Femenino,10
4084,4039,No,52,Masculino,9
4066,5085,No,48,Femenino,10
4076,9977,No,49,Femenino,9
4055,2951,Sí,18,Femenino,10
4080,4907,No,21,Femenino,10
4061,2874,Sí,34,Femenino,9
4057,5545,Sí,37,Masculino,9
4056,6415,Sí,33,Femenino,10
4123,6398,No,60,Femenino,10
4126,3836,No,50,Masculino,9
4094,3132,Sí,36,Femenino,9
4125,5569,No,48,Masculino,9
4087,2459,No,47,Masculino,9
4105,3422,No,59,Femenino,10
4120,7892,No,33,Femenino,9
4107,2159,Sí,35,Masculino,9
4108,2842,No,58,Femenino,9
4124,8230,No,35,Femenino,10
4090,4800,No,34,Masculino,9
4106,8898,No,25,Femenino,9
4095,6726,No,18,Masculino,9
4110,7444,No,41,Femenino,10
4100,6765,Sí,35,Femenino,10
4103,8613,No,40,Masculino,8
4115,5222,No,56,Femenino,10
4117,9370,Sí,31,Femenino,9
4119,9928,Sí,24,Femenino,10
4113,1388,No,33,Femenino,9
4116,3786,No,34,Masculino,9
4086,9951,No,52,Femenino,9
4104,9116,Sí,32,Femenino,4
4089,5362,No,47,Femenino,8
4109,5631,No,50,Femenino,10
4102,5083,No,45,Femenino,7
4096,6017,Sí,39,Masculino,10
4122,9479,No,41,Femenino,10
4114,4013,Sí,38,Masculino,9
4091,3770,No,65,Femenino,10
4121,1553,No,51,Masculino,9
4111,8560,Sí,32,Masculino,9
4088,7801,No,41,Femenino,10
4093,6080,No,48,Masculino,10
4118,7804,Sí,40,Femenino,9
4112,6665,No,33,Femenino,10
4098,9273,No,43,Masculino,10
4099,4321,No,43,Masculino,9
4101,3539,Sí,23,Masculino,9
4097,7900,No,35,Femenino,10
4092,3093,Sí,34,Femenino,10
4085,4421,Sí,28,Masculino,9
4140,8185,No,46,Masculino,10
4152,8355,No,45,Masculino,10
4134,9241,No,55,Masculino,10
4156,5704,Sí,24,Femenino,9
4160,9748,No,49,Femenino,9
4151,3629,Sí,19,Masculino,9
4149,5208,No,52,Masculino,10
4147,1726,Sí,33,Femenino,10
4135,7411,No,27,Masculino,10
4153,7919,Sí,27,Masculino,9
4129,9397,No,57,Femenino,8
4139,2452,No,48,Femenino,9
4146,5067,Sí,38,Masculino,10
4145,6354,No,44,Femenino,9
4141,7130,Sí,22,Masculino,10
4158,4013,Sí,38,Masculino,6
4136,7087,Sí,29,Masculino,9
4155,4115,Sí,32,Masculino,9
4138,4176,Sí,36,Masculino,9
4148,2118,No,59,Femenino,9
4150,9543,No,48,Masculino,9
4132,8877,Sí,38,Masculino,10
4161,3484,No,48,Masculino,10
4143,4607,No,43,Masculino,9
4142,8646,Sí,30,Femenino,9
4128,9606,Sí,36,Masculino,10
4154,2929,No,44,Femenino,10
4131,6973,No,69,Femenino,6
4137,3631,No,28,Masculino,9
4133,1850,No,31,Femenino,10
4159,3870,Sí,21,Masculino,4
4130,9599,No,44,Femenino,9
4144,8920,No,33,Femenino,9
4157,8703,No,43,Femenino,9
4127,1563,No,32,Femenino,10
4171,4462,Sí,39,Femenino,10
4196,5633,No,45,Masculino,9
4191,9506,Sí,35,Masculino,9
4197,8342,No,42,Femenino,10
4167,8480,No,44,Masculino,10
4183,6099,No,46,Masculino,7
4169,7179,Sí,36,Femenino,9
4200,3826,Sí,30,Femenino,10
4172,7645,No,42,Masculino,9
4192,9366,No,55,Femenino,4
4174,7198,No,41,Masculino,9
4163,7550,No,43,Masculino,10
4202,4509,Sí,26,Femenino,10
4162,7251,No,56,Masculino,9
4178,7437,No,41,Femenino,6
4181,6332,No,38,Femenino,9
4179,4885,No,41,Femenino,9
4186,4166,No,36,Masculino,10
4164,4875,Sí,36,Masculino,10
4198,7383,No,61,Masculino,9
4199,6621,No,24,Femenino,9
4180,5902,Sí,37,Masculino,9
4173,3361,Sí,21,Masculino,10
4184,8400,No,49,Masculino,7
4189,3791,Sí,34,Femenino,10
4195,9547,Sí,38,Femenino,0
4194,2298,No,42,Masculino,10
4188,2206,No,35,Femenino,9
4165,1811,Sí,27,Masculino,9
4166,7459,No,33,Masculino,10
4190,7412,No,46,Masculino,10
4182,2456,No,30,Masculino,9
4168,2951,Sí,18,Femenino,10
4177,5673,Sí,34,Masculino,10
4170,8737,Sí,18,Femenino,9
4185,3908,No,45,Femenino,10
4175,5778,No,41,Masculino,9
4187,3876,No,43,Femenino,9
4203,3968,No,31,Femenino,10
4193,8646,Sí,30,Femenino,9
4176,5991,No,25,Femenino,5
4201,6247,No,28,Masculino,10
4219,9811,No,35,Femenino,6
4221,3699,Sí,18,Masculino,9
4204,7456,Sí,36,Femenino,10
4233,8070,Sí,33,Masculino,8
4229,2734,Sí,37,Femenino,10
4228,6707,Sí,38,Masculino,9
4211,3044,No,41,Femenino,9
4205,1076,Sí,36,Femenino,10
4206,3112,No,36,Femenino,9
4210,1605,No,55,Masculino,9
4215,9787,No,50,Femenino,10
4214,1848,Sí,38,Masculino,10
4207,9422,No,44,Femenino,10
4225,7257,Sí,34,Masculino,7
4223,8811,No,54,Masculino,4
4217,9437,No,37,Masculino,9
4208,3593,Sí,35,Femenino,10
4212,4128,Sí,38,Masculino,10
4232,9110,No,42,Masculino,10
4213,2466,Sí,40,Femenino,10
4230,7101,No,42,Femenino,2
4216,9925,No,46,Femenino,9
4231,2504,No,46,Masculino,9
4222,6185,No,53,Masculino,10
4226,8837,Sí,31,Masculino,10
4218,7809,No,57,Femenino,10
4220,9456,Sí,39,Masculino,4
4224,1942,Sí,27,Femenino,10
4209,9059,Sí,32,Masculino,10
4227,5594,No,43,Masculino,10
4259,2389,No,49,Femenino,9
4240,8901,No,42,Masculino,9
4245,9218,No,43,Masculino,10
4266,3260,No,42,Femenino,10
4267,3979,No,46,Femenino,10
4249,7028,Sí,28,Masculino,9
4260,4963,No,28,Femenino,9
4239,8828,No,32,Femenino,9
4250,1432,No,43,Femenino,9
4257,1010,No,41,Femenino,10
4246,1715,Sí,35,Femenino,10
4241,2784,No,44,Femenino,10
4254,5433,Sí,35,Femenino,9
4236,5237,No,41,Femenino,10
4264,3865,Sí,21,Masculino,10
4253,8272,No,34,Femenino,9
4277,1817,Sí,27,Femenino,10
4235,2192,No,35,Masculino,9
4262,5952,No,55,Femenino,3
4273,1364,No,47,Masculino,10
4244,7276,No,46,Masculino,10
4243,2635,No,44,Masculino,9
4263,7019,Sí,31,Femenino,9
4275,7579,No,60,Masculino,9
4271,7334,No,38,Masculino,9
4234,4702,Sí,36,Masculino,10
4258,2740,No,20,Femenino,9
4274,6626,No,53,Masculino,6
4242,4660,No,49,Masculino,10
4237,2448,Sí,38,Masculino,3
4252,6081,No,46,Femenino,10
4248,9431,No,47,Femenino,9
4256,9429,No,41,Femenino,9
4261,7775,Sí,31,Femenino,9
4270,9367,No,56,Femenino,9
4238,5965,Sí,26,Femenino,9
4247,3265,No,22,Masculino,9
4268,3302,Sí,29,Femenino,3
4269,6154,Sí,29,Femenino,2
4276,2442,Sí,29,Masculino,10
4272,2583,Sí,38,Masculino,10
4255,1434,No,41,Masculino,10
4278,2683,Sí,40,Femenino,10
4265,4488,No,31,Femenino,10
4251,6221,Sí,39,Femenino,9
4303,4147,No,50,Femenino,9
4282,7348,Sí,24,Femenino,9
4314,4101,No,46,Femenino,9
4301,2298,No,42,Masculino,9
4310,1665,No,51,Femenino,9
4284,2782,Sí,29,Femenino,9
4285,2899,No,30,Femenino,10
4294,6135,Sí,39,Masculino,10
4322,8960,Sí,24,Femenino,9
4317,9746,No,59,Masculino,9
4288,5845,No,50,Masculino,10
4289,8596,Sí,37,Femenino,9
4306,9254,Sí,26,Femenino,10
4313,1498,Sí,33,Masculino,9
4290,2039,Sí,40,Masculino,9
4287,2804,Sí,40,Femenino,9
4298,5522,Sí,38,Masculino,4
4315,6383,No,37,Masculino,4
4327,2589,Sí,35,Masculino,10
4297,9939,Sí,20,Femenino,9
4326,8366,No,38,Femenino,10
4320,5788,No,46,Masculino,9
4281,9056,No,55,Femenino,9
4319,2766,No,55,Femenino,9
4307,3845,No,63,Masculino,10
4328,6865,Sí,38,Femenino,10
4283,1484,Sí,37,Femenino,8
4279,6059,No,42,Femenino,8
4295,6277,No,41,Femenino,10
4324,3703,Sí,30,Femenino,10
4286,7188,Sí,18,Masculino,9
4321,3905,No,44,Femenino,10
4325,5196,No,38,Masculino,10
4311,1584,Sí,36,Masculino,10
4316,7659,Sí,39,Masculino,9
4291,2316,No,51,Femenino,9
4296,2149,Sí,31,Masculino,9
4302,1258,Sí,34,Femenino,4
4305,4242,Sí,34,Femenino,10
4300,1702,Sí,33,Femenino,9
4299,8125,No,57,Femenino,10
4308,3811,Sí,34,Masculino,10
4312,2189,No,43,Femenino,9
4280,3823,No,45,Masculino,9
4293,6411,Sí,19,Femenino,9
4309,8936,No,44,Femenino,9
4323,4271,No,46,Femenino,9
4292,8242,Sí,31,Femenino,9
4318,1892,No,38,Femenino,10
4304,8656,Sí,26,Masculino,9
4359,9255,Sí,35,Femenino,10
4357,7716,Sí,39,Masculino,9
4342,1414,No,50,Femenino,9
4361,6139,No,41,Masculino,7
4347,5249,No,47,Femenino,10
4363,9673,Sí,37,Femenino,9
4362,6340,Sí,38,Femenino,6
4356,8892,Sí,39,Masculino,10
4364,5507,No,48,Femenino,9
4365,2786,Sí,32,Masculino,9
4360,9563,No,48,Femenino,10
4368,9513,Sí,40,Masculino,9
4346,7848,Sí,34,Femenino,10
4332,2620,No,32,Masculino,9
4329,2077,No,46,Femenino,9
4354,5594,No,43,Masculino,10
4334,1218,Sí,36,Femenino,10
4353,6716,No,39,Masculino,9
4336,2622,Sí,29,Femenino,10
4358,3129,No,48,Masculino,2
4335,2190,No,44,Masculino,9
4355,6009,Sí,40,Femenino,10
4351,7275,Sí,28,Femenino,10
4337,2297,Sí,30,Masculino,9
4340,9728,Sí,34,Femenino,0
4345,5772,Sí,39,Femenino,9
4339,2364,Sí,31,Masculino,9
4344,8820,No,41,Masculino,10
4352,5812,No,43,Masculino,10
4331,1654,No,37,Masculino,9
4341,8466,Sí,25,Masculino,10
4350,5812,No,43,Masculino,10
4343,2317,Sí,35,Masculino,2
4367,7146,No,43,Femenino,9
4349,8789,Sí,36,Masculino,10
4333,8805,Sí,26,Masculino,10
4366,6025,Sí,39,Femenino,9
4348,5104,No,64,Femenino,9
4330,9475,No,45,Femenino,9
4338,8551,No,31,Femenino,10
4395,1860,No,42,Femenino,9
4411,3772,No,36,Masculino,10
4401,5391,No,42,Femenino,10
4403,7250,Sí,37,Masculino,10
4378,1835,Sí,35,Masculino,9
4379,2477,Sí,30,Masculino,10
4400,9998,Sí,20,Masculino,9
4407,9042,No,25,Masculino,9
4404,6469,No,46,Masculino,7
4402,3202,Sí,27,Masculino,5
4381,8878,Sí,28,Femenino,9
4397,1823,Sí,27,Femenino,10
4410,3274,Sí,25,Masculino,9
4393,1053,No,43,Femenino,10
4389,2026,Sí,35,Masculino,9
4380,9898,Sí,37,Masculino,9
4382,3620,No,25,Femenino,9
4372,6815,Sí,40,Femenino,9
4385,4240,Sí,32,Femenino,10
4371,2038,No,54,Masculino,9
4387,6166,Sí,35,Femenino,9
4370,6695,Sí,23,Femenino,7
4388,8711,No,42,Femenino,9
4413,7690,No,45,Femenino,10
4409,1046,Sí,39,Masculino,9
4375,4666,Sí,37,Masculino,10
4405,1974,No,34,Femenino,9
4377,2996,No,45,Femenino,9
4408,5240,No,50,Femenino,7
4373,3846,No,45,Femenino,9
4399,2124,Sí,34,Femenino,9
4383,2284,No,40,Femenino,10
4376,7305,No,45,Femenino,10
4396,9297,Sí,40,Masculino,8
4398,6388,No,34,Femenino,10
4406,1368,No,53,Masculino,10
4390,6039,Sí,35,Femenino,10
4369,9466,No,51,Femenino,5
4384,2784,No,44,Femenino,9
4386,4401,Sí,27,Masculino,10
4391,3501,No,25,Femenino,9
4394,3022,No,44,Femenino,10
4392,8361,Sí,38,Femenino,9
4374,2361,No,48,Masculino,9
4412,7877,No,49,Masculino,4
4434,7276,No,46,Masculino,10
4427,6861,Sí,33,Masculino,9
4416,2668,No,50,Femenino,9
4437,4399,Sí,18,Femenino,9
4444,7036,No,26,Masculino,9
4417,8917,Sí,29,Masculino,10
4422,4781,Sí,24,Femenino,9
4415,6394,No,70,Femenino,9
4419,7559,Sí,37,Femenino,6
4438,4283,No,32,Femenino,10
4421,9539,Sí,37,Femenino,9
4418,8265,No,43,Masculino,10
4436,6261,No,58,Masculino,10
4445,7487,No,60,Femenino,10
4426,1821,No,47,Femenino,10
4443,3904,No,31,Femenino,10
4435,7493,Sí,29,Masculino,9
4425,4365,No,37,Masculino,9
4439,3288,No,50,Masculino,9
4420,4582,Sí,26,Masculino,8
4423,8500,No,46,Masculino,10
4428,5123,Sí,34,Femenino,10
4414,6794,No,50,Femenino,10
4433,7870,Sí,35,Masculino,9
4431,3158,Sí,39,Femenino,9
4432,6532,No,46,Femenino,9
4430,6519,No,33,Femenino,10
4429,2573,Sí,23,Masculino,10
4440,8417,No,45,Femenino,10
4424,4401,Sí,27,Masculino,9
4441,8345,Sí,29,Masculino,9
4442,4502,Sí,18,Femenino,7
4449,8352,Sí,26,Femenino,10
4468,3346,No,49,Masculino,9
4472,5895,Sí,31,Femenino,10
4456,4163,Sí,38,Masculino,10
4475,4629,No,29,Femenino,10
4458,2313,Sí,40,Femenino,9
4482,6162,No,34,Masculino,9
4448,4938,Sí,31,Femenino,9
4454,5026,No,44,Femenino,10
4480,5623,No,22,Masculino,8
4467,1459,Sí,31,Masculino,9
4462,7056,Sí,22,Masculino,9
4478,3819,No,43,Femenino,8
4484,3301,No,47,Femenino,9
4477,8124,Sí,36,Masculino,10
4471,1486,No,45,Femenino,10
4470,8114,Sí,32,Femenino,9
4473,3359,Sí,19,Femenino,10
4453,2939,No,54,Femenino,10
4450,4686,Sí,36,Femenino,9
4452,4752,No,50,Femenino,9
4483,3356,No,43,Femenino,10
4447,4050,No,48,Femenino,9
4463,2925,No,33,Femenino,10
4466,9792,Sí,39,Femenino,10
4461,1320,No,44,Femenino,9
4476,5906,Sí,34,Femenino,9
4485,2754,Sí,38,Femenino,9
4464,1856,No,35,Masculino,10
4474,9114,No,45,Masculino,10
4460,7000,No,26,Femenino,2
4457,4401,Sí,27,Masculino,10
4459,7479,No,35,Femenino,10
4481,4390,No,48,Femenino,6
4446,9730,No,41,Femenino,9
4455,8029,No,45,Femenino,9
4451,4857,No,39,Masculino,9
4479,2366,No,46,Femenino,9
4465,6997,No,60,Femenino,10
4469,5731,Sí,35,Masculino,10
4494,6110,Sí,39,Femenino,10
4503,1688,No,46,Masculino,10
4520,1691,No,53,Masculino,9
4498,9973,Sí,33,Femenino,7
4509,1457,No,44,Femenino,9
4513,5198,No,22,Femenino,9
4490,6594,Sí,31,Masculino,9
4493,7359,No,55,Femenino,9
4491,8372,No,45,Masculino,10
4507,6494,No,43,Femenino,10
4508,8451,No,61,Masculino,10
4496,4458,No,35,Femenino,9
4502,8087,Sí,19,Masculino,9
4517,4771,No,48,Femenino,10
4511,8895,No,31,Femenino,10
4515,5424,No,51,Masculino,9
4497,3465,No,34,Femenino,10
4518,4278,Sí,30,Femenino,9
4500,8129,Sí,32,Femenino,9
4512,6686,No,43,Femenino,10
4488,4421,Sí,28,Masculino,10
4505,1946,Sí,35,Femenino,9
4486,4510,No,50,Femenino,10
4519,1416,No,42,Masculino,10
4501,6844,Sí,33,Femenino,9
4504,7171,No,43,Femenino,10
4495,2987,Sí,34,Femenino,9
4492,9053,No,44,Femenino,4
4516,9464,Sí,34,Femenino,10
4514,6862,No,40,Femenino,9
4489,8237,Sí,26,Femenino,9
4487,4621,No,45,Masculino,9
4499,3053,Sí,32,Femenino,9
4506,2075,Sí,32,Femenino,9
4510,5208,No,52,Masculino,10
4535,4072,No,65,Masculino,10
4530,3539,Sí,23,Masculino,9
4526,5174,No,37,Masculino,10
4546,8076,No,52,Masculino,10
4540,5457,Sí,24,Masculino,3
4553,1308,Sí,38,Femenino,9
4543,5883,Sí,34,Femenino,10
4550,9125,No,51,Femenino,10
4549,3017,No,47,Masculino,10
4536,1877,Sí,37,Femenino,9
4554,1438,No,45,Masculino,3
4532,1215,No,42,Masculino,10
4538,6763,Sí,38,Femenino,6
4525,6202,No,51,Femenino,10
4521,8727,No,51,Femenino,10
4522,9338,No,32,Masculino,9
4533,2537,Sí,27,Femenino,10
4545,6466,No,33,Masculino,10
4555,2695,Sí,28,Masculino,9
4534,6891,No,48,Femenino,9
4552,8722,No,57,Femenino,10
4548,1461,No,47,Femenino,9
4528,9446,No,46,Masculino,10
4547,7589,No,43,Masculino,3
4539,6219,No,64,Masculino,10
4542,7235,Sí,24,Masculino,10
4527,8523,Sí,33,Femenino,9
4544,1203,Sí,35,Masculino,7
4551,9117,No,41,Masculino,9
4523,9709,No,36,Masculino,10
4524,6428,Sí,32,Femenino,9
4541,7384,Sí,28,Masculino,10
4529,7575,No,47,Masculino,10
4531,9604,Sí,33,Femenino,10
4537,1025,Sí,35,Masculino,7
4576,4398,No,48,Femenino,10
4561,2366,No,46,Femenino,9
4602,1986,No,52,Femenino,9
4568,1496,No,28,Femenino,10
4575,4436,No,45,Masculino,9
4595,9304,Sí,38,Masculino,8
4600,3980,Sí,37,Femenino,9
4584,1157,Sí,27,Femenino,10
4580,1538,No,41,Femenino,10
4559,8719,No,52,Femenino,9
4578,5536,Sí,38,Femenino,9
4598,2029,No,60,Masculino,9
4590,3607,No,42,Femenino,10
4569,8505,No,48,Femenino,1
4596,7133,No,24,Masculino,9
4593,7727,No,50,Femenino,10
4601,6436,Sí,33,Femenino,10
4581,1901,No,21,Femenino,10
4557,4143,Sí,38,Femenino,10
4566,1800,No,42,Femenino,10
4588,1550,Sí,31,Masculino,9
4572,1797,No,49,Femenino,10
4594,6200,No,54,Femenino,10
4592,7280,No,29,Femenino,9
4556,9552,No,47,Masculino,9
4560,4231,Sí,32,Masculino,9
4558,3167,No,51,Femenino,10
4567,3740,No,54,Femenino,2
4563,2307,Sí,26,Masculino,9
4585,9020,No,41,Femenino,10
4599,4262,No,49,Femenino,6
4586,6993,Sí,36,Masculino,10
4570,7491,Sí,29,Femenino,10
4589,5443,No,49,Masculino,10
4564,9772,Sí,37,Femenino,10
4571,7033,Sí,30,Femenino,9
4579,7605,Sí,24,Femenino,10
4562,2946,No,45,Femenino,9
4573,8392,No,31,Masculino,9
4582,9798,Sí,39,Masculino,10
4574,3381,Sí,39,Femenino,10
4587,4111,No,41,Femenino,9
4577,5658,No,27,Femenino,10
4597,9434,No,33,Masculino,10
4591,2163,No,42,Masculino,10
4583,9354,No,39,Femenino,3
4565,5717,Sí,38,Masculino,10
4631,9759,Sí,37,Femenino,9
4619,3396,No,35,Femenino,9
4633,4374,No,29,Masculino,10
4632,3086,Sí,32,Femenino,9
4616,4964,No,18,Femenino,9
4618,2958,No,31,Femenino,9
4621,6224,Sí,26,Masculino,9
4626,3626,Sí,34,Masculino,9
4624,6552,No,25,Masculino,2
4634,1916,Sí,38,Femenino,9
4615,7819,No,45,Masculino,10
4613,5120,No,49,Femenino,9
4628,1798,No,55,Masculino,10
4603,9610,Sí,35,Masculino,10
4622,3080,Sí,39,Femenino,10
4629,3204,No,40,Masculino,10
4617,5689,No,46,Femenino,9
4609,2134,Sí,39,Masculino,10
4623,8902,Sí,18,Masculino,9
4620,5678,No,44,Femenino,9
4605,2467,Sí,38,Femenino,10
4614,1475,No,23,Femenino,9
4625,7684,No,39,Femenino,10
4611,4088,Sí,28,Femenino,7
4606,6624,No,56,Femenino,10
4612,6628,No,46,Femenino,9
4607,2901,No,49,Masculino,10
4608,8207,Sí,33,Femenino,10
4610,3669,Sí,39,Masculino,0
4604,7668,No,50,Femenino,8
4630,5257,Sí,36,Femenino,9
4627,8224,Sí,39,Masculino,10
4662,1052,No,48,Femenino,10
4652,5229,No,27,Masculino,3
4664,2451,Sí,39,Femenino,10
4657,3283,No,20,Femenino,10
4666,7153,No,49,Femenino,10
4665,9736,No,45,Masculino,9
4638,9338,No,32,Masculino,8
4654,9778,No,40,Masculino,9
4636,9793,Sí,38,Masculino,10
4656,2800,No,23,Femenino,9
4639,3904,No,31,Femenino,10
4658,6907,No,40,Masculino,10
4661,3378,Sí,37,Femenino,10
4641,2709,Sí,38,Masculino,10
4648,5281,No,34,Femenino,10
4653,3273,No,49,Femenino,10
4655,6677,No,53,Femenino,10
4635,6808,Sí,37,Femenino,7
4644,8141,Sí,31,Femenino,10
4650,7826,No,49,Femenino,3
4646,3012,No,45,Femenino,9
4660,1680,Sí,36,Masculino,9
4663,9763,Sí,33,Femenino,9
4637,5521,No,52,Masculino,10
4649,5570,No,39,Masculino,9
4651,7520,Sí,23,Femenino,10
4647,2523,Sí,39,Femenino,9
4642,3224,No,35,Femenino,10
4643,5267,No,49,Masculino,10
4640,8046,Sí,35,Masculino,9
4645,6166,Sí,35,Femenino,9
4659,7476,No,39,Masculino,8
4671,7256,No,60,Femenino,10
4686,9518,Sí,40,Femenino,8
4675,9556,No,39,Femenino,9
4699,9974,No,46,Masculino,10
4669,7171,No,43,Femenino,9
4700,4280,No,42,Masculino,10
4667,4163,Sí,38,Masculino,4
4681,2308,Sí,29,Masculino,10
4691,1732,Sí,36,Masculino,10
4677,6679,Sí,30,Femenino,10
4687,6919,Sí,31,Femenino,9
4690,7755,No,48,Masculino,9
4672,4156,Sí,18,Masculino,10
4703,3346,No,49,Masculino,10
4674,2989,Sí,34,Masculino,10
4694,1827,No,26,Masculino,9
4688,1213,Sí,28,Masculino,6
4670,4949,No,54,Masculino,9
4679,7738,Sí,38,Femenino,10
4695,8041,Sí,28,Masculino,9
4685,5412,No,50,Masculino,9
4706,9521,No,32,Masculino,10
4698,7887,No,45,Femenino,9
4692,7839,No,44,Masculino,9
4680,4938,Sí,31,Femenino,9
4689,5784,No,45,Femenino,10
4673,7813,No,50,Masculino,10
4704,2272,No,48,Femenino,9
4678,1339,No,31,Femenino,10
4701,4532,No,44,Femenino,10
4702,2129,No,32,Femenino,10
4683,4747,No,45,Masculino,9
4697,6520,Sí,40,Masculino,10
4676,6431,No,27,Masculino,9
4705,7826,No,49,Femenino,10
4682,7439,No,30,Femenino,10
4696,3927,No,25,Femenino,9
4668,2731,No,46,Masculino,10
4684,9875,Sí,37,Femenino,10
4693,8320,Sí,39,Femenino,9
4710,5671,Sí,28,Masculino,10
4712,9356,No,46,Femenino,9
4732,4079,Sí,34,Masculino,6
4741,4150,No,34,Masculino,5
4731,9572,No,33,Masculino,4
4737,1602,No,47,Masculino,9
4733,1009,No,37,Femenino,10
4715,2680,No,55,Masculino,9
4740,9454,No,18,Masculino,10
4719,8105,Sí,32,Femenino,10
4735,3585,No,49,Masculino,10
4713,9861,Sí,31,Femenino,3
4708,4376,No,56,Masculino,4
4727,6509,Sí,30,Femenino,10
4739,8531,No,48,Femenino,10
4718,7949,No,64,Femenino,10
4707,5994,No,30,Femenino,10
4743,3597,No,52,Masculino,9
4717,1961,No,41,Masculino,10
4726,6475,No,55,Femenino,10
4721,4399,Sí,18,Femenino,9
4711,7854,No,44,Femenino,4
4734,6876,No,30,Masculino,9
4716,5313,Sí,37,Femenino,9
4723,3222,Sí,37,Femenino,10
4724,6131,No,54,Femenino,10
4728,4584,Sí,21,Femenino,10
4709,2258,No,61,Masculino,10
4730,7452,Sí,36,Femenino,9
4725,6767,Sí,28,Femenino,10
4729,9716,Sí,28,Masculino,10
4714,1367,Sí,37,Masculino,9
4738,7623,Sí,18,Masculino,10
4742,2949,No,42,Masculino,9
4720,9777,Sí,34,Masculino,5
4722,8978,No,35,Masculino,7
4736,6792,No,41,Masculino,9
4773,3998,No,34,Masculino,9
4752,6376,No,51,Femenino,10
4780,9462,Sí,31,Femenino,10
4749,8240,Sí,38,Masculino,9
