ID compra,Unidad,Ciudad,Fecha,Horario,Categoría del producto,Precio unitario,Cantidad,Método de pago
1114,Aurora,Santa Rosa,5/7/2022,16:46,Belleza y cuidado personal,"23,9",1,PIX
1108,Estrella,San Antonio,5/7/2022,11:23,Papelería y oficina,"16,9",3,Tarjeta
1104,Parque de las Naciones,El Carmen,5/7/2022,18:38,Electrónicos,"6827,9",5,Tarjeta
1119,Aurora,Santa Rosa,5/7/2022,16:18,Casa y limpieza,"150,9",4,Tarjeta
1110,Aurora,Santa Rosa,5/7/2022,19:05,Electrónicos,3308,4,Dinero
1105,Estrella,San Antonio,5/7/2022,9:51,Alimentos y bebidas,"45,9",2,PayPal
1126,Parque de las Naciones,El Carmen,5/7/2022,16:15,Alimentos y bebidas,"81,9",3,Tarjeta
1111,Parque de las Naciones,El Carmen,5/7/2022,17:49,Herramientas y construcción,"238,9",2,PIX
1118,Estrella,San Antonio,5/7/2022,10:12,Belleza y cuidado personal,"211,9",5,Dinero
1128,Parque de las Naciones,El Carmen,5/7/2022,12:22,Alimentos y bebidas,84,3,PIX
1127,Estrella,San Antonio,5/7/2022,13:04,Herramientas y construcción,"145,9",5,PIX
1120,Estrella,San Antonio,5/7/2022,17:28,Casa y limpieza,"60,9",5,Tarjeta
1125,Estrella,San Antonio,5/7/2022,13:01,Electrónicos,"5757,9",4,PIX
1102,Estrella,San Antonio,5/7/2022,17:53,Alimentos y bebidas,"99,9",4,Tarjeta
1097,Parque de las Naciones,El Carmen,5/7/2022,12:54,Casa y limpieza,"163,9",2,PayPal
1123,Aurora,Santa Rosa,5/7/2022,11:09,Belleza y cuidado personal,"138,9",3,PIX
1113,Aurora,Santa Rosa,5/7/2022,16:23,Alimentos y bebidas,"79,9",2,PIX
1106,Aurora,Santa Rosa,5/7/2022,16:11,Belleza y cuidado personal,"211,9",3,PIX
1124,Parque de las Naciones,El Carmen,5/7/2022,13:47,Belleza y cuidado personal,"71,9",4,PIX
1100,Parque de las Naciones,El Carmen,5/7/2022,19:05,Alimentos y bebidas,"65,9",3,PayPal
1137,Aurora,Santa Rosa,5/9/2022,14:16,Alimentos y bebidas,"64,9",2,Tarjeta
1133,Aurora,Santa Rosa,5/9/2022,16:37,Belleza y cuidado personal,"233,9",2,PIX
1136,Parque de las Naciones,El Carmen,5/9/2022,11:12,Casa y limpieza,56,2,Tarjeta
1139,Estrella,San Antonio,5/9/2022,9:35,Herramientas y construcción,"306,9",4,PIX
1132,Aurora,Santa Rosa,5/9/2022,18:36,Electrónicos,"1386,9",4,Tarjeta
1130,Estrella,San Antonio,5/9/2022,13:02,Casa y limpieza,"153,9",5,Tarjeta
1134,Parque de las Naciones,El Carmen,5/9/2022,12:36,Electrónicos,"3121,9",5,PIX
1129,Estrella,San Antonio,5/9/2022,17:21,Electrónicos,"4221,9",5,Dinero
1135,Estrella,San Antonio,5/9/2022,13:46,Belleza y cuidado personal,"26,9",1,Tarjeta
1142,Estrella,San Antonio,5/9/2022,17:41,Electrónicos,"1146,9",5,Tarjeta
1141,Aurora,Santa Rosa,5/9/2022,18:34,Electrónicos,"7470,9",3,Tarjeta
1140,Parque de las Naciones,El Carmen,5/9/2022,13:41,Alimentos y bebidas,"18,9",5,Tarjeta
1143,Parque de las Naciones,El Carmen,5/9/2022,10:38,Casa y limpieza,"12,9",1,Tarjeta
1138,Aurora,Santa Rosa,5/9/2022,17:31,Alimentos y bebidas,"91,9",5,Tarjeta
1131,Aurora,Santa Rosa,5/9/2022,17:36,Electrónicos,6733,1,Tarjeta
1144,Parque de las Naciones,El Carmen,5/9/2022,16:10,Electrónicos,"5613,9",3,PIX
1161,Parque de las Naciones,El Carmen,5/10/2022,14:44,Herramientas y construcción,"241,9",3,Tarjeta
1154,Estrella,San Antonio,5/10/2022,10:48,Alimentos y bebidas,"10,9",1,Dinero
1151,Aurora,Santa Rosa,5/10/2022,17:58,Alimentos y bebidas,"40,9",5,Tarjeta
1157,Aurora,Santa Rosa,5/10/2022,17:25,Electrónicos,"3104,9",4,PIX
1158,Aurora,Santa Rosa,5/10/2022,13:39,Herramientas y construcción,"116,9",2,Tarjeta
1162,Aurora,Santa Rosa,5/10/2022,13:09,Casa y limpieza,"123,9",5,PIX
1159,Parque de las Naciones,El Carmen,5/10/2022,12:13,Papelería y oficina,"48,9",2,Tarjeta
1156,Estrella,San Antonio,5/10/2022,17:17,Casa y limpieza,"131,9",4,Tarjeta
1146,Aurora,Santa Rosa,5/10/2022,18:06,Alimentos y bebidas,"64,9",5,Tarjeta
1155,Parque de las Naciones,El Carmen,5/10/2022,17:09,Belleza y cuidado personal,"79,9",3,Dinero
1145,Aurora,Santa Rosa,5/10/2022,18:52,Alimentos y bebidas,"44,9",5,PIX
1160,Parque de las Naciones,El Carmen,5/10/2022,11:29,Electrónicos,"4543,9",2,PIX
1153,Estrella,San Antonio,5/10/2022,18:44,Belleza y cuidado personal,"233,9",4,Tarjeta
1147,Aurora,Santa Rosa,5/10/2022,13:34,Casa y limpieza,139,2,PayPal
1152,Parque de las Naciones,El Carmen,5/10/2022,18:03,Belleza y cuidado personal,"126,9",2,PIX
1150,Aurora,Santa Rosa,5/10/2022,13:23,Belleza y cuidado personal,"63,9",3,Dinero
1148,Aurora,Santa Rosa,5/10/2022,9:07,Alimentos y bebidas,"54,9",4,Tarjeta
1149,Parque de las Naciones,El Carmen,5/10/2022,18:54,Belleza y cuidado personal,82,5,PIX
1164,Parque de las Naciones,El Carmen,5/11/2022,12:58,Alimentos y bebidas,"45,9",2,Tarjeta
1179,Aurora,Santa Rosa,5/11/2022,12:18,Belleza y cuidado personal,"141,9",3,PIX
1188,Parque de las Naciones,El Carmen,5/11/2022,13:05,Papelería y oficina,"43,9",3,PayPal
1170,Parque de las Naciones,El Carmen,5/11/2022,14:39,Alimentos y bebidas,"83,9",1,PayPal
1183,Aurora,Santa Rosa,5/11/2022,10:45,Herramientas y construcción,"235,9",3,Tarjeta
1172,Estrella,San Antonio,5/11/2022,10:46,Casa y limpieza,"147,9",2,Dinero
1175,Aurora,Santa Rosa,5/11/2022,19:26,Casa y limpieza,"114,9",4,PIX
1163,Parque de las Naciones,El Carmen,5/11/2022,16:26,Alimentos y bebidas,"69,9",1,PIX
1185,Estrella,San Antonio,5/11/2022,12:29,Belleza y cuidado personal,"120,9",4,Dinero
1173,Parque de las Naciones,El Carmen,5/11/2022,18:11,Alimentos y bebidas,"66,9",3,Tarjeta
1166,Aurora,Santa Rosa,5/11/2022,13:41,Papelería y oficina,"30,9",5,PIX
1180,Parque de las Naciones,El Carmen,5/11/2022,13:48,Alimentos y bebidas,"88,9",2,PIX
1169,Aurora,Santa Rosa,5/11/2022,16:21,Electrónicos,"5231,9",1,PIX
1165,Parque de las Naciones,El Carmen,5/11/2022,11:01,Papelería y oficina,"2,9",1,PIX
1182,Estrella,San Antonio,5/11/2022,17:57,Electrónicos,"3991,9",1,PIX
1189,Aurora,Santa Rosa,5/11/2022,13:56,Alimentos y bebidas,"56,9",1,Tarjeta
1176,Parque de las Naciones,El Carmen,5/11/2022,13:30,Casa y limpieza,"148,9",3,PayPal
1191,Estrella,San Antonio,5/11/2022,9:20,Belleza y cuidado personal,"146,9",2,Tarjeta
1190,Parque de las Naciones,El Carmen,5/11/2022,18:58,Papelería y oficina,"25,9",3,Tarjeta
1171,Aurora,Santa Rosa,5/11/2022,12:12,Herramientas y construcción,"110,9",2,PIX
1187,Aurora,Santa Rosa,5/11/2022,19:49,Alimentos y bebidas,"32,9",1,PIX
1192,Estrella,San Antonio,5/11/2022,12:11,Herramientas y construcción,"219,9",2,Dinero
1184,Estrella,San Antonio,5/11/2022,19:21,Electrónicos,"1980,9",4,Tarjeta
1186,Parque de las Naciones,El Carmen,5/11/2022,9:52,Belleza y cuidado personal,"24,9",3,PIX
1167,Aurora,Santa Rosa,5/11/2022,18:16,Papelería y oficina,"42,9",5,Tarjeta
1174,Aurora,Santa Rosa,5/11/2022,13:00,Papelería y oficina,"17,9",2,Tarjeta
1168,Aurora,Santa Rosa,5/11/2022,17:23,Alimentos y bebidas,"19,9",2,Dinero
1178,Estrella,San Antonio,5/11/2022,19:23,Casa y limpieza,"123,9",5,PIX
1177,Parque de las Naciones,El Carmen,5/11/2022,13:07,Electrónicos,"3051,9",3,Tarjeta
1181,Parque de las Naciones,El Carmen,5/11/2022,18:42,Electrónicos,"7033,9",5,PIX
1212,Estrella,San Antonio,5/12/2022,10:05,Alimentos y bebidas,"63,9",2,PIX
1196,Estrella,San Antonio,5/12/2022,18:02,Electrónicos,"550,9",2,Tarjeta
1202,Estrella,San Antonio,5/12/2022,13:19,Alimentos y bebidas,64,2,Tarjeta
1203,Estrella,San Antonio,5/12/2022,18:26,Alimentos y bebidas,"9,9",1,PIX
1209,Parque de las Naciones,El Carmen,5/12/2022,12:32,Libros,"118,9",3,Tarjeta
1204,Estrella,San Antonio,5/12/2022,13:31,Casa y limpieza,"173,9",4,Tarjeta
1205,Parque de las Naciones,El Carmen,5/12/2022,17:53,Alimentos y bebidas,"65,9",5,Tarjeta
1207,Parque de las Naciones,El Carmen,5/12/2022,19:14,Belleza y cuidado personal,"62,9",4,PayPal
1213,Estrella,San Antonio,5/12/2022,15:08,Alimentos y bebidas,"18,9",4,PIX
1193,Aurora,Santa Rosa,5/12/2022,9:54,Alimentos y bebidas,"65,9",3,PIX
1199,Estrella,San Antonio,5/12/2022,17:57,Herramientas y construcción,"66,9",1,PIX
1200,Estrella,San Antonio,5/12/2022,17:29,Alimentos y bebidas,8,2,PIX
1197,Aurora,Santa Rosa,5/12/2022,9:49,Casa y limpieza,8,4,Tarjeta
1201,Parque de las Naciones,El Carmen,5/12/2022,15:13,Electrónicos,"3509,9",3,PIX
1208,Estrella,San Antonio,5/12/2022,16:04,Casa y limpieza,"7,9",2,PIX
1194,Parque de las Naciones,El Carmen,5/12/2022,14:57,Casa y limpieza,"6,9",4,PayPal
1211,Estrella,San Antonio,5/12/2022,13:01,Papelería y oficina,"33,9",4,Tarjeta
1195,Aurora,Santa Rosa,5/12/2022,13:30,Casa y limpieza,190,1,Tarjeta
1198,Aurora,Santa Rosa,5/12/2022,17:23,Casa y limpieza,"106,9",4,PIX
1214,Estrella,San Antonio,5/12/2022,18:39,Belleza y cuidado personal,"189,9",2,Tarjeta
1210,Parque de las Naciones,El Carmen,5/12/2022,19:11,Casa y limpieza,"187,9",4,Tarjeta
1206,Parque de las Naciones,El Carmen,5/12/2022,19:14,Papelería y oficina,"47,9",1,PIX
1240,Estrella,San Antonio,5/13/2022,9:46,Alimentos y bebidas,"15,9",5,PIX
1234,Estrella,San Antonio,5/13/2022,18:59,Alimentos y bebidas,"31,9",4,Tarjeta
1235,Parque de las Naciones,El Carmen,5/13/2022,12:28,Papelería y oficina,"16,9",5,Tarjeta
1239,Estrella,San Antonio,5/13/2022,15:24,Belleza y cuidado personal,"33,9",4,Tarjeta
1238,Estrella,San Antonio,5/13/2022,13:51,Alimentos y bebidas,"69,9",2,PIX
1232,Parque de las Naciones,El Carmen,5/13/2022,13:04,Libros,"127,9",3,Tarjeta
1227,Estrella,San Antonio,5/13/2022,18:03,Papelería y oficina,"14,9",3,Dinero
1230,Aurora,Santa Rosa,5/13/2022,11:10,Papelería y oficina,"4,9",5,Tarjeta
1231,Estrella,San Antonio,5/13/2022,18:57,Papelería y oficina,"32,9",3,Tarjeta
1228,Estrella,San Antonio,5/13/2022,11:19,Belleza y cuidado personal,"158,9",1,Tarjeta
1216,Estrella,San Antonio,5/13/2022,18:41,Alimentos y bebidas,"13,9",5,PayPal
1225,Parque de las Naciones,El Carmen,5/13/2022,19:39,Casa y limpieza,126,3,Tarjeta
1226,Parque de las Naciones,El Carmen,5/13/2022,11:15,Libros,"15,9",4,Tarjeta
1218,Estrella,San Antonio,5/13/2022,13:39,Electrónicos,"3843,9",4,Tarjeta
1237,Parque de las Naciones,El Carmen,5/13/2022,11:45,Casa y limpieza,"10,9",5,Tarjeta
1222,Aurora,Santa Rosa,5/13/2022,11:10,Electrónicos,"4500,9",2,Tarjeta
1224,Parque de las Naciones,El Carmen,5/13/2022,10:32,Electrónicos,"3842,9",5,Tarjeta
1223,Estrella,San Antonio,5/13/2022,12:47,Belleza y cuidado personal,"28,9",5,PIX
1220,Estrella,San Antonio,5/13/2022,17:14,Alimentos y bebidas,"49,9",1,Tarjeta
1236,Aurora,Santa Rosa,5/13/2022,16:50,Belleza y cuidado personal,"87,9",3,Tarjeta
1229,Aurora,Santa Rosa,5/13/2022,13:06,Electrónicos,"1141,9",3,PIX
1217,Aurora,Santa Rosa,5/13/2022,12:22,Herramientas y construcción,"181,9",2,PIX
1233,Parque de las Naciones,El Carmen,5/13/2022,11:57,Electrónicos,"3526,9",3,Dinero
1221,Parque de las Naciones,El Carmen,5/13/2022,19:05,Alimentos y bebidas,"7,9",5,Tarjeta
1215,Parque de las Naciones,El Carmen,5/13/2022,18:42,Alimentos y bebidas,"82,9",1,Tarjeta
1219,Estrella,San Antonio,5/13/2022,19:49,Belleza y cuidado personal,149,4,Tarjeta
1243,Parque de las Naciones,El Carmen,5/14/2022,18:14,Electrónicos,"3029,9",5,PIX
1248,Estrella,San Antonio,5/14/2022,19:08,Alimentos y bebidas,"62,9",5,PIX
1249,Estrella,San Antonio,5/14/2022,18:54,Herramientas y construcción,"135,9",5,PIX
1255,Estrella,San Antonio,5/14/2022,18:19,Casa y limpieza,119,3,Tarjeta
1254,Parque de las Naciones,El Carmen,5/14/2022,12:50,Electrónicos,"2587,9",4,Tarjeta
1253,Parque de las Naciones,El Carmen,5/14/2022,14:34,Belleza y cuidado personal,"93,9",4,PIX
1245,Parque de las Naciones,El Carmen,5/14/2022,19:52,Alimentos y bebidas,"21,9",5,Tarjeta
1256,Estrella,San Antonio,5/14/2022,17:00,Electrónicos,"483,9",1,Tarjeta
1252,Parque de las Naciones,El Carmen,5/14/2022,13:56,Libros,18,4,PIX
1246,Estrella,San Antonio,5/14/2022,13:51,Libros,"40,9",5,Tarjeta
1251,Parque de las Naciones,El Carmen,5/14/2022,11:53,Belleza y cuidado personal,"142,9",5,PayPal
1250,Aurora,Santa Rosa,5/14/2022,17:05,Belleza y cuidado personal,"109,9",3,Tarjeta
1242,Parque de las Naciones,El Carmen,5/14/2022,17:34,Papelería y oficina,"47,9",2,Dinero
1241,Aurora,Santa Rosa,5/14/2022,19:54,Alimentos y bebidas,"14,9",4,Tarjeta
1244,Estrella,San Antonio,5/14/2022,18:56,Casa y limpieza,"127,9",3,PIX
1247,Parque de las Naciones,El Carmen,5/14/2022,13:20,Herramientas y construcción,"342,9",1,Tarjeta
1259,Parque de las Naciones,El Carmen,5/16/2022,19:51,Herramientas y construcción,40,1,PIX
1267,Parque de las Naciones,El Carmen,5/16/2022,16:47,Casa y limpieza,"145,9",3,PIX
1269,Estrella,San Antonio,5/16/2022,15:30,Electrónicos,"3431,9",3,PIX
1274,Parque de las Naciones,El Carmen,5/16/2022,18:13,Electrónicos,3532,4,Tarjeta
1263,Parque de las Naciones,El Carmen,5/16/2022,10:11,Electrónicos,"6259,9",2,PayPal
1275,Aurora,Santa Rosa,5/16/2022,13:15,Herramientas y construcción,"28,9",4,PIX
1272,Parque de las Naciones,El Carmen,5/16/2022,13:15,Alimentos y bebidas,"69,9",5,Tarjeta
1257,Aurora,Santa Rosa,5/16/2022,19:31,Electrónicos,"5990,9",2,PIX
1262,Parque de las Naciones,El Carmen,5/16/2022,16:37,Alimentos y bebidas,"26,9",3,Tarjeta
1268,Estrella,San Antonio,5/16/2022,13:26,Belleza y cuidado personal,"49,9",3,Tarjeta
1270,Estrella,San Antonio,5/16/2022,13:01,Papelería y oficina,"33,9",4,Tarjeta
1273,Estrella,San Antonio,5/16/2022,15:51,Belleza y cuidado personal,"58,9",3,Dinero
1260,Parque de las Naciones,El Carmen,5/16/2022,14:47,Libros,"133,9",2,PIX
1265,Parque de las Naciones,El Carmen,5/16/2022,11:59,Casa y limpieza,"144,9",2,Tarjeta
1258,Estrella,San Antonio,5/16/2022,17:37,Papelería y oficina,"13,9",1,Tarjeta
1261,Parque de las Naciones,El Carmen,5/16/2022,9:23,Herramientas y construcción,"79,9",2,Tarjeta
1266,Parque de las Naciones,El Carmen,5/16/2022,12:52,Alimentos y bebidas,"49,9",3,Tarjeta
1264,Aurora,Santa Rosa,5/16/2022,10:34,Belleza y cuidado personal,"69,9",3,Dinero
1276,Estrella,San Antonio,5/16/2022,17:16,Libros,"61,9",3,PIX
1271,Aurora,Santa Rosa,5/16/2022,19:03,Casa y limpieza,"184,9",1,PayPal
1283,Estrella,San Antonio,5/17/2022,12:58,Casa y limpieza,"109,9",1,PIX
1280,Estrella,San Antonio,5/17/2022,12:37,Casa y limpieza,"17,9",2,Tarjeta
1281,Aurora,Santa Rosa,5/17/2022,13:01,Papelería y oficina,"12,9",2,PIX
1290,Estrella,San Antonio,5/17/2022,12:23,Alimentos y bebidas,"56,9",1,PIX
1285,Estrella,San Antonio,5/17/2022,17:31,Electrónicos,"3886,9",5,PIX
1288,Parque de las Naciones,El Carmen,5/17/2022,19:41,Alimentos y bebidas,"16,9",4,PIX
1284,Aurora,Santa Rosa,5/17/2022,18:02,Belleza y cuidado personal,"171,9",5,Tarjeta
1299,Estrella,San Antonio,5/17/2022,12:32,Casa y limpieza,"100,9",3,Dinero
1282,Parque de las Naciones,El Carmen,5/17/2022,18:10,Papelería y oficina,"35,9",2,Tarjeta
1293,Parque de las Naciones,El Carmen,5/17/2022,13:51,Herramientas y construcción,280,3,PIX
1279,Aurora,Santa Rosa,5/17/2022,14:28,Herramientas y construcción,"28,9",2,PIX
1286,Estrella,San Antonio,5/17/2022,9:23,Alimentos y bebidas,"59,9",1,PayPal
1292,Aurora,Santa Rosa,5/17/2022,18:24,Libros,"100,9",2,Dinero
1300,Parque de las Naciones,El Carmen,5/17/2022,12:08,Alimentos y bebidas,"21,9",2,Tarjeta
1295,Estrella,San Antonio,5/17/2022,18:56,Papelería y oficina,"41,9",1,PIX
1296,Estrella,San Antonio,5/17/2022,13:08,Electrónicos,4540,5,PIX
1298,Parque de las Naciones,El Carmen,5/17/2022,19:10,Papelería y oficina,"22,9",3,Tarjeta
1277,Parque de las Naciones,El Carmen,5/17/2022,9:10,Belleza y cuidado personal,"49,9",4,PIX
1289,Parque de las Naciones,El Carmen,5/17/2022,17:25,Alimentos y bebidas,"76,9",3,Tarjeta
1294,Parque de las Naciones,El Carmen,5/17/2022,18:42,Electrónicos,"3042,9",5,PIX
1287,Aurora,Santa Rosa,5/17/2022,16:43,Electrónicos,"5770,9",4,Tarjeta
1278,Aurora,Santa Rosa,5/17/2022,18:36,Papelería y oficina,"17,9",4,Tarjeta
1297,Estrella,San Antonio,5/17/2022,11:59,Casa y limpieza,"137,9",2,PIX
1291,Estrella,San Antonio,5/17/2022,18:24,Belleza y cuidado personal,"140,9",1,PIX
1318,Parque de las Naciones,El Carmen,5/18/2022,17:57,Belleza y cuidado personal,"209,9",1,Tarjeta
1312,Parque de las Naciones,El Carmen,5/18/2022,18:18,Alimentos y bebidas,"17,9",5,Tarjeta
1302,Estrella,San Antonio,5/18/2022,13:12,Casa y limpieza,"13,9",5,PayPal
1315,Estrella,San Antonio,5/18/2022,14:06,Herramientas y construcción,"107,9",2,Tarjeta
1328,Aurora,Santa Rosa,5/18/2022,13:52,Casa y limpieza,"43,9",5,PIX
1304,Parque de las Naciones,El Carmen,5/18/2022,11:14,Libros,"127,9",5,PIX
1303,Aurora,Santa Rosa,5/18/2022,18:44,Electrónicos,1009,3,Tarjeta
1314,Aurora,Santa Rosa,5/18/2022,13:11,Alimentos y bebidas,"71,9",1,PIX
1310,Aurora,Santa Rosa,5/18/2022,18:38,Belleza y cuidado personal,"65,9",4,Tarjeta
1320,Estrella,San Antonio,5/18/2022,13:40,Papelería y oficina,"40,9",3,PIX
1321,Aurora,Santa Rosa,5/18/2022,10:18,Alimentos y bebidas,"53,9",1,Dinero
1309,Aurora,Santa Rosa,5/18/2022,17:43,Belleza y cuidado personal,"125,9",5,Dinero
1305,Parque de las Naciones,El Carmen,5/18/2022,9:21,Electrónicos,"2760,9",2,Tarjeta
1317,Parque de las Naciones,El Carmen,5/18/2022,18:26,Herramientas y construcción,98,5,Tarjeta
1316,Estrella,San Antonio,5/18/2022,14:43,Casa y limpieza,"12,9",5,Tarjeta
1323,Aurora,Santa Rosa,5/18/2022,12:43,Alimentos y bebidas,"39,9",5,PIX
1307,Estrella,San Antonio,5/18/2022,15:49,Alimentos y bebidas,"39,9",5,Tarjeta
1325,Aurora,Santa Rosa,5/18/2022,19:02,Casa y limpieza,"82,9",5,Tarjeta
1327,Aurora,Santa Rosa,5/18/2022,13:36,Electrónicos,2169,4,PayPal
1326,Aurora,Santa Rosa,5/18/2022,19:51,Electrónicos,"3590,9",2,PayPal
1319,Estrella,San Antonio,5/18/2022,12:28,Papelería y oficina,"6,9",1,PIX
1301,Aurora,Santa Rosa,5/18/2022,16:20,Casa y limpieza,"70,9",3,Tarjeta
1311,Estrella,San Antonio,5/18/2022,9:02,Belleza y cuidado personal,"64,9",5,PIX
1308,Aurora,Santa Rosa,5/18/2022,18:18,Belleza y cuidado personal,"218,9",2,PIX
1322,Estrella,San Antonio,5/18/2022,12:29,Casa y limpieza,"49,9",4,Dinero
1324,Estrella,San Antonio,5/18/2022,18:28,Casa y limpieza,"85,9",5,PIX
1313,Parque de las Naciones,El Carmen,5/18/2022,13:48,Alimentos y bebidas,"79,9",4,Tarjeta
1306,Aurora,Santa Rosa,5/18/2022,10:55,Alimentos y bebidas,"98,9",2,Tarjeta
1337,Aurora,Santa Rosa,5/19/2022,12:22,Libros,"134,9",1,Tarjeta
1360,Estrella,San Antonio,5/19/2022,17:41,Belleza y cuidado personal,"76,9",3,PIX
1353,Parque de las Naciones,El Carmen,5/19/2022,12:18,Belleza y cuidado personal,"127,9",3,Tarjeta
1333,Parque de las Naciones,El Carmen,5/19/2022,12:11,Electrónicos,"7989,9",1,PIX
1352,Estrella,San Antonio,5/19/2022,10:19,Electrónicos,"722,9",2,Tarjeta
1332,Parque de las Naciones,El Carmen,5/19/2022,16:30,Alimentos y bebidas,"53,9",4,Tarjeta
1348,Estrella,San Antonio,5/19/2022,18:56,Alimentos y bebidas,"38,9",1,PayPal
1335,Aurora,Santa Rosa,5/19/2022,14:58,Electrónicos,"7065,9",4,Tarjeta
1359,Aurora,Santa Rosa,5/19/2022,19:05,Papelería y oficina,30,2,PIX
1336,Estrella,San Antonio,5/19/2022,18:14,Casa y limpieza,"7,9",5,PIX
1356,Estrella,San Antonio,5/19/2022,14:27,Herramientas y construcción,"253,9",3,PIX
1358,Parque de las Naciones,El Carmen,5/19/2022,13:39,Alimentos y bebidas,"36,9",5,Dinero
1330,Parque de las Naciones,El Carmen,5/19/2022,19:28,Casa y limpieza,"69,9",3,Tarjeta
1355,Parque de las Naciones,El Carmen,5/19/2022,14:22,Libros,"64,9",5,PIX
1340,Aurora,Santa Rosa,5/19/2022,18:10,Casa y limpieza,"117,9",1,Dinero
1354,Parque de las Naciones,El Carmen,5/19/2022,19:08,Casa y limpieza,"62,9",1,Tarjeta
1346,Parque de las Naciones,El Carmen,5/19/2022,17:32,Alimentos y bebidas,"69,9",3,PIX
1331,Estrella,San Antonio,5/19/2022,11:06,Papelería y oficina,"18,9",2,Tarjeta
1347,Parque de las Naciones,El Carmen,5/19/2022,19:50,Alimentos y bebidas,"31,9",2,Tarjeta
1349,Estrella,San Antonio,5/19/2022,12:03,Casa y limpieza,"62,9",4,Tarjeta
1344,Aurora,Santa Rosa,5/19/2022,17:00,Belleza y cuidado personal,"159,9",2,Tarjeta
1351,Estrella,San Antonio,5/19/2022,9:10,Herramientas y construcción,"222,9",4,Tarjeta
1350,Parque de las Naciones,El Carmen,5/19/2022,13:36,Alimentos y bebidas,"65,9",2,Dinero
1334,Estrella,San Antonio,5/19/2022,18:11,Herramientas y construcción,"296,9",5,Tarjeta
1343,Parque de las Naciones,El Carmen,5/19/2022,14:56,Herramientas y construcción,31,3,Tarjeta
1339,Estrella,San Antonio,5/19/2022,13:41,Alimentos y bebidas,"97,9",2,Tarjeta
1341,Estrella,San Antonio,5/19/2022,18:17,Alimentos y bebidas,"47,9",1,Tarjeta
1338,Parque de las Naciones,El Carmen,5/19/2022,13:21,Alimentos y bebidas,"36,9",5,Tarjeta
1357,Estrella,San Antonio,5/19/2022,18:33,Casa y limpieza,"117,9",4,Tarjeta
1342,Parque de las Naciones,El Carmen,5/19/2022,19:06,Electrónicos,"4166,9",5,Tarjeta
1345,Aurora,Santa Rosa,5/19/2022,10:32,Belleza y cuidado personal,"56,9",3,Tarjeta
1329,Estrella,San Antonio,5/19/2022,13:45,Alimentos y bebidas,"35,9",5,PIX
1379,Parque de las Naciones,El Carmen,5/20/2022,13:37,Electrónicos,"7020,9",3,Tarjeta
1373,Parque de las Naciones,El Carmen,5/20/2022,18:48,Herramientas y construcción,203,4,PayPal
1364,Aurora,Santa Rosa,5/20/2022,17:14,Herramientas y construcción,"211,9",5,Tarjeta
1367,Aurora,Santa Rosa,5/20/2022,18:03,Alimentos y bebidas,"49,9",3,Dinero
1380,Aurora,Santa Rosa,5/20/2022,16:01,Alimentos y bebidas,"96,9",3,PIX
1369,Estrella,San Antonio,5/20/2022,16:55,Alimentos y bebidas,"31,9",3,Tarjeta
1378,Estrella,San Antonio,5/20/2022,14:16,Herramientas y construcción,"333,9",1,PIX
1377,Parque de las Naciones,El Carmen,5/20/2022,18:19,Casa y limpieza,"161,9",3,PayPal
1366,Estrella,San Antonio,5/20/2022,13:29,Alimentos y bebidas,"2,9",2,Dinero
1376,Aurora,Santa Rosa,5/20/2022,18:34,Electrónicos,"158,9",4,PIX
1365,Aurora,Santa Rosa,5/20/2022,19:38,Electrónicos,"4178,9",2,PIX
1374,Aurora,Santa Rosa,5/20/2022,12:17,Alimentos y bebidas,"23,9",1,PIX
1371,Aurora,Santa Rosa,5/20/2022,16:54,Belleza y cuidado personal,"232,9",3,Tarjeta
1375,Estrella,San Antonio,5/20/2022,18:17,Electrónicos,"4553,9",5,Tarjeta
1370,Aurora,Santa Rosa,5/20/2022,16:16,Casa y limpieza,"191,9",1,Dinero
1361,Aurora,Santa Rosa,5/20/2022,17:10,Belleza y cuidado personal,"19,9",5,PIX
1363,Aurora,Santa Rosa,5/20/2022,11:24,Electrónicos,"1915,9",1,Tarjeta
1362,Parque de las Naciones,El Carmen,5/20/2022,12:06,Alimentos y bebidas,"32,9",2,PIX
1372,Parque de las Naciones,El Carmen,5/20/2022,13:40,Belleza y cuidado personal,"213,9",1,Tarjeta
